fid,codigo,clasificacion_tipo,fecha_inicio,fecha_radicacion,resolucion
920,683070000000000130097000000000,Mutacion_Primera_Clase,03/09/1997,04/09/1997,19979-0002
921,683070000000000130042000000000,Mutacion_Primera_Clase,24/02/1983,25/02/1983,19832-0001
922,683070000000000130045000000000,Mutacion_Primera_Clase,27/12/1996,28/12/1996,199612-0001
923,683070000000000130048000000000,Mutacion_Primera_Clase,10/08/2020,11/08/2020,20208-0002
924,683070000000000130098000000000,Mutacion_Primera_Clase,18/10/2013,19/10/2013,201310-0002
925,683070000000000130024000000000,Mutacion_Primera_Clase,24/05/2020,25/05/2020,20205-0001
926,683070000000000130049000000000,Mutacion_Primera_Clase,07/06/2006,08/06/2006,20066-0001
927,683070000000000130103000000000,Mutacion_Primera_Clase,23/03/1995,24/03/1995,19953-0002
928,683070000000000130060000000000,Mutacion_Primera_Clase,03/09/1983,04/09/1983,19839-0002
929,683070000000000130044000000000,Mutacion_Primera_Clase,04/06/1988,05/06/1988,19886-0001
930,683070000000000130038000000000,Mutacion_Primera_Clase,27/11/1986,28/11/1986,198611-0001
931,683070000000000130030000000000,Mutacion_Primera_Clase,08/06/2002,09/06/2002,20026-0002
932,683070000000000130027000000000,Mutacion_Primera_Clase,04/12/1999,05/12/1999,199912-0002
933,683070000000000130043000000000,Mutacion_Primera_Clase,12/03/2013,13/03/2013,20133-0001
934,683070000000000130031000000000,Mutacion_Primera_Clase,10/01/1989,11/01/1989,19891-0001
935,683070000000000110112000000000,Mutacion_Primera_Clase,12/09/2012,13/09/2012,20129-0002
936,683070000000000130025000000000,Mutacion_Primera_Clase,09/01/2010,10/01/2010,20101-0002
937,683070000000000130066000000000,Mutacion_Primera_Clase,09/02/2013,10/02/2013,20132-0001
938,683070000000000130028000000000,Mutacion_Primera_Clase,14/03/2013,15/03/2013,20133-0001
939,683070000000000130100000000000,Mutacion_Primera_Clase,07/03/1999,08/03/1999,19993-0002
940,683070000000000130101000000000,Mutacion_Primera_Clase,02/04/2014,03/04/2014,20144-0002
941,683070000000000130036000000000,Mutacion_Primera_Clase,08/12/2004,09/12/2004,200412-0001
942,683070000000000070682000000000,Mutacion_Primera_Clase,29/04/2008,30/04/2008,20084-0001
943,683070000000000130099000000000,Mutacion_Primera_Clase,15/02/1987,16/02/1987,19872-0002
944,683070000000000130010000000000,Mutacion_Primera_Clase,30/09/2013,01/10/2013,20139-0002
945,683070000000000130077000000000,Mutacion_Primera_Clase,14/12/1993,15/12/1993,199312-0001
946,683070000000000110199000000000,Mutacion_Primera_Clase,04/12/1987,05/12/1987,198712-0001
947,683070000000000130058000000000,Mutacion_Primera_Clase,05/06/2006,06/06/2006,20066-0002
948,683070000000000130053000000000,Mutacion_Primera_Clase,18/04/2015,19/04/2015,20154-0002
949,683070000000000130040000000000,Mutacion_Primera_Clase,14/01/2012,15/01/2012,20121-0001
950,683070000000000150116000000000,Mutacion_Primera_Clase,12/08/1982,13/08/1982,19828-0001
951,683070000000000130118000000000,Mutacion_Primera_Clase,15/12/2014,16/12/2014,201412-0002
952,683070000000000130009000000000,Mutacion_Primera_Clase,04/04/2020,05/04/2020,20204-0002
953,683070000000000130069000000000,Mutacion_Primera_Clase,13/02/1994,14/02/1994,19942-0001
954,683070000000000130070000000000,Mutacion_Primera_Clase,09/01/1988,10/01/1988,19881-0001
955,683070000000000150198000000000,Mutacion_Primera_Clase,08/07/2008,09/07/2008,20087-0002
956,683070000000000130001000000000,Mutacion_Primera_Clase,09/04/1981,10/04/1981,19814-0002
957,683070000000000130019000000000,Mutacion_Primera_Clase,27/07/1981,28/07/1981,19817-0001
958,683070000000000130021000000000,Mutacion_Primera_Clase,07/10/1987,08/10/1987,198710-0001
959,683070000000000110001000000000,Mutacion_Primera_Clase,20/12/1989,21/12/1989,198912-0002
960,683070000000000110175000000000,Mutacion_Primera_Clase,18/06/1995,19/06/1995,19956-0002
961,683070000000000150047000000000,Mutacion_Primera_Clase,19/08/2014,20/08/2014,20148-0001
962,683070000000000180076000000000,Mutacion_Primera_Clase,18/03/1995,19/03/1995,19953-0001
963,683070000000000180191000000000,Mutacion_Primera_Clase,28/09/1982,29/09/1982,19829-0002
964,683070000000000150155000000000,Mutacion_Primera_Clase,18/02/1982,19/02/1982,19822-0002
965,683070000000000150020000000000,Mutacion_Primera_Clase,10/09/2007,11/09/2007,20079-0001
966,683070000000000150036000000000,Mutacion_Primera_Clase,25/01/1986,26/01/1986,19861-0001
967,683070000000000150030000000000,Mutacion_Primera_Clase,12/02/1990,13/02/1990,19902-0002
968,683070000000000140013000000000,Mutacion_Primera_Clase,17/07/1982,18/07/1982,19827-0002
969,683070000000000140001000000000,Mutacion_Primera_Clase,08/04/2017,09/04/2017,20174-0001
970,683070000000000150119000000000,Mutacion_Primera_Clase,10/06/1996,11/06/1996,19966-0001
971,683070000000000150035000000000,Mutacion_Primera_Clase,30/09/2007,01/10/2007,20079-0002
972,683070000000000150117000000000,Mutacion_Primera_Clase,18/06/1980,19/06/1980,19806-0002
973,683070000000000180192000000000,Mutacion_Primera_Clase,30/10/1995,31/10/1995,199510-0001
974,683070000000000180228000000000,Mutacion_Primera_Clase,17/09/2015,18/09/2015,20159-0001
975,683070000000000210216000000000,Mutacion_Primera_Clase,13/04/2007,14/04/2007,20074-0002
976,683070000000000150113000000000,Mutacion_Primera_Clase,14/11/1996,15/11/1996,199611-0002
977,683070000000000150112000000000,Mutacion_Primera_Clase,24/07/2008,25/07/2008,20087-0001
978,683070000000000150114000000000,Mutacion_Primera_Clase,22/08/1994,23/08/1994,19948-0001
979,683070000000000070677000000000,Mutacion_Primera_Clase,18/03/1993,19/03/1993,19933-0002
980,683070000000000150115000000000,Mutacion_Primera_Clase,17/05/2008,18/05/2008,20085-0002
981,683070000000000150037000000000,Mutacion_Primera_Clase,16/08/1983,17/08/1983,19838-0001
982,683070000000000180039000000000,Mutacion_Primera_Clase,14/08/1981,15/08/1981,19818-0001
983,683070000000000180042000000000,Mutacion_Primera_Clase,09/09/1989,10/09/1989,19899-0002
984,683070000000000070683000000000,Mutacion_Primera_Clase,16/06/2004,17/06/2004,20046-0002
985,683070000000000150118000000000,Mutacion_Primera_Clase,26/08/1993,27/08/1993,19938-0001
986,683070000000000010381000000000,Mutacion_Primera_Clase,19/10/1987,20/10/1987,198710-0001
987,683070000000000010346000000000,Mutacion_Primera_Clase,09/04/2010,10/04/2010,20104-0002
988,683070000000000010037000000000,Mutacion_Primera_Clase,27/08/1991,28/08/1991,19918-0002
989,683070000000000010038000000000,Mutacion_Primera_Clase,25/05/2008,26/05/2008,20085-0001
990,683070000000000140002000000000,Mutacion_Primera_Clase,27/01/2001,28/01/2001,20011-0001
991,683070000000000010384000000000,Mutacion_Primera_Clase,16/01/2017,17/01/2017,20171-0002
992,683070000000000070395000000000,Mutacion_Primera_Clase,24/07/2012,25/07/2012,20127-0002
993,683070000000000010506000000000,Mutacion_Primera_Clase,24/12/2019,25/12/2019,201912-0001
994,683070000000000010854000000000,Mutacion_Primera_Clase,07/07/2014,08/07/2014,20147-0001
995,683070000000000010098000000000,Mutacion_Primera_Clase,14/07/2019,15/07/2019,20197-0002
996,683070000000000010017000000000,Mutacion_Primera_Clase,04/03/2009,05/03/2009,20093-0002
997,683070000000000010016000000000,Mutacion_Primera_Clase,25/01/1987,26/01/1987,19871-0001
998,683070000000000070180000000000,Mutacion_Primera_Clase,10/12/2017,11/12/2017,201712-0001
999,683070000000000010344000000000,Mutacion_Primera_Clase,01/03/1990,02/03/1990,19903-0002
1000,683070000000000011812000000000,Mutacion_Primera_Clase,13/06/1981,14/06/1981,19816-0002
1001,683070000000000010358000000000,Mutacion_Primera_Clase,13/11/2007,14/11/2007,200711-0001
1002,683070000000000010756000000000,Mutacion_Primera_Clase,04/07/1991,05/07/1991,19917-0001
1003,683070000000000010347000000000,Mutacion_Primera_Clase,18/06/1999,19/06/1999,19996-0002
1004,683070000000000010372000000000,Mutacion_Primera_Clase,03/07/1995,04/07/1995,19957-0002
1005,683070000000000180041000000000,Mutacion_Primera_Clase,25/06/2011,26/06/2011,20116-0001
1006,683070000000000070471000000000,Mutacion_Primera_Clase,21/06/1999,22/06/1999,19996-0001
1007,683070000000000180026000000000,Mutacion_Primera_Clase,17/04/2013,18/04/2013,20134-0002
1008,683070000000000180078000000000,Mutacion_Primera_Clase,29/02/2020,01/03/2020,20202-0002
1009,683070000000000180105000000000,Mutacion_Primera_Clase,03/09/1994,04/09/1994,19949-0001
1010,683070000000000180027000000000,Mutacion_Primera_Clase,25/11/2012,26/11/2012,201211-0001
1011,683070000000000180129000000000,Mutacion_Primera_Clase,12/03/1998,13/03/1998,19983-0002
1012,683070000000000180040000000000,Mutacion_Primera_Clase,21/02/2020,22/02/2020,20202-0002
1013,683070000000000070194000000000,Mutacion_Primera_Clase,15/02/1987,16/02/1987,19872-0001
1014,683070000000000180137000000000,Mutacion_Primera_Clase,16/11/2019,17/11/2019,201911-0001
1015,683070000000000010001000000000,Mutacion_Primera_Clase,12/01/2009,13/01/2009,20091-0002
1016,683070000000000010002000000000,Mutacion_Primera_Clase,20/04/2009,21/04/2009,20094-0002
1017,683070000000000010003000000000,Mutacion_Primera_Clase,05/01/1995,06/01/1995,19951-0001
1018,683070000000000010043000000000,Mutacion_Primera_Clase,27/08/1985,28/08/1985,19858-0001
1019,683070000000000010365000000000,Mutacion_Primera_Clase,15/07/2006,16/07/2006,20067-0002
1020,683070000000000010325000000000,Mutacion_Primera_Clase,07/08/2018,08/08/2018,20188-0002
1021,683070000000000010044000000000,Mutacion_Primera_Clase,04/08/1985,05/08/1985,19858-0001
1022,683070000000000010408000000000,Mutacion_Primera_Clase,18/01/2009,19/01/2009,20091-0001
1023,683070000000000010158000000000,Mutacion_Primera_Clase,22/10/1992,23/10/1992,199210-0002
1024,683070000000000010403000000000,Mutacion_Primera_Clase,26/02/2006,27/02/2006,20062-0002
1025,683070000000000010157000000000,Mutacion_Primera_Clase,19/05/1999,20/05/1999,19995-0001
1026,683070000000000010333000000000,Mutacion_Primera_Clase,01/03/2001,02/03/2001,20013-0001
1027,683070000000000011195000000000,Mutacion_Primera_Clase,21/11/1986,22/11/1986,198611-0002
1028,683070000000000011191000000000,Mutacion_Primera_Clase,07/02/2001,08/02/2001,20012-0002
1029,683070000000000011192000000000,Mutacion_Primera_Clase,17/04/1994,18/04/1994,19944-0001
1030,683070000000000011193000000000,Mutacion_Primera_Clase,17/03/1981,18/03/1981,19813-0001
1031,683070000000000010046000000000,Mutacion_Primera_Clase,28/06/1996,29/06/1996,19966-0002
1032,683070000000000010374000000000,Mutacion_Primera_Clase,18/05/2009,19/05/2009,20095-0002
1033,683070000000000018001000000000,Mutacion_Primera_Clase,06/02/2014,07/02/2014,20142-0001
1034,683070000000000010364000000000,Mutacion_Primera_Clase,09/01/1997,10/01/1997,19971-0001
1035,683070000000000070186000000000,Mutacion_Primera_Clase,01/12/1980,02/12/1980,198012-0002
1036,683070000000000010012000000000,Mutacion_Primera_Clase,02/02/1990,03/02/1990,19902-0002
1037,683070000000000010883000000000,Mutacion_Primera_Clase,25/09/2004,26/09/2004,20049-0001
1038,683070000000000010359000000000,Mutacion_Primera_Clase,12/01/1990,13/01/1990,19901-0001
1039,683070000000000010856000000000,Mutacion_Primera_Clase,01/01/2018,02/01/2018,20181-0002
1040,683070000000000010102000000000,Mutacion_Primera_Clase,19/05/2003,20/05/2003,20035-0002
1041,683070000000000010008000000000,Mutacion_Primera_Clase,05/10/1986,06/10/1986,198610-0001
1042,683070000000000010034000000000,Mutacion_Primera_Clase,14/12/1992,15/12/1992,199212-0001
1043,683070000000000010015000000000,Mutacion_Primera_Clase,28/06/2017,29/06/2017,20176-0002
1044,683070000000000010851000000000,Mutacion_Primera_Clase,14/01/2003,15/01/2003,20031-0002
1045,683070000000000010351000000000,Mutacion_Primera_Clase,07/05/1995,08/05/1995,19955-0001
1046,683070000000000010009000000000,Mutacion_Primera_Clase,07/11/1988,08/11/1988,198811-0001
1047,683070000000000010060000000000,Mutacion_Primera_Clase,04/12/2014,05/12/2014,201412-0002
1048,683070000000000010010000000000,Mutacion_Primera_Clase,15/08/2013,16/08/2013,20138-0002
1049,683070000000000010343000000000,Mutacion_Primera_Clase,03/04/2001,04/04/2001,20014-0001
1050,683070000000000010011000000000,Mutacion_Primera_Clase,04/08/2008,05/08/2008,20088-0001
1051,683070000000000010047000000000,Mutacion_Primera_Clase,25/08/1992,26/08/1992,19928-0002
1052,683070000000000010004000000000,Mutacion_Primera_Clase,02/07/2000,03/07/2000,20007-0002
1053,683070000000000070176000000000,Mutacion_Primera_Clase,19/08/1982,20/08/1982,19828-0001
1054,683070000000000010420000000000,Mutacion_Primera_Clase,21/05/2007,22/05/2007,20075-0001
1055,683070000000000010902000000000,Mutacion_Primera_Clase,19/09/2004,20/09/2004,20049-0002
1056,683070000000000010058000000000,Mutacion_Primera_Clase,15/06/2001,16/06/2001,20016-0002
1057,683070000000000010005000000000,Mutacion_Primera_Clase,24/11/1994,25/11/1994,199411-0001
1058,683070000000000010040000000000,Mutacion_Primera_Clase,14/11/1999,15/11/1999,199911-0001
1059,683070000000000010810000000000,Mutacion_Primera_Clase,03/04/1986,04/04/1986,19864-0002
1060,683070000000000110159000000000,Mutacion_Primera_Clase,12/09/1990,13/09/1990,19909-0002
1061,683070000000000010809000000000,Mutacion_Primera_Clase,23/06/1997,24/06/1997,19976-0001
1062,683070000000000010745000000000,Mutacion_Primera_Clase,06/08/2010,07/08/2010,20108-0001
1063,683070000000000010748000000000,Mutacion_Primera_Clase,10/07/2011,11/07/2011,20117-0002
1064,683070000000000010590000000000,Mutacion_Primera_Clase,24/06/1999,25/06/1999,19996-0002
1065,683070000000000010007000000000,Mutacion_Primera_Clase,07/05/2007,08/05/2007,20075-0001
1066,683070000000000100045000000000,Mutacion_Primera_Clase,03/01/2010,04/01/2010,20101-0001
1067,683070000000000100024000000000,Mutacion_Primera_Clase,17/06/2002,18/06/2002,20026-0002
1068,683070000000000100015000000000,Mutacion_Primera_Clase,23/07/2005,24/07/2005,20057-0002
1069,683070000000000100155000000000,Mutacion_Primera_Clase,28/01/2008,29/01/2008,20081-0001
1070,683070000000000100067000000000,Mutacion_Primera_Clase,08/06/1995,09/06/1995,19956-0001
1071,683070000000000180020000000000,Mutacion_Primera_Clase,23/09/2008,24/09/2008,20089-0002
1072,683070000000000110116000000000,Mutacion_Primera_Clase,26/06/1986,27/06/1986,19866-0002
1073,683070000000000110108000000000,Mutacion_Primera_Clase,03/04/2010,04/04/2010,20104-0001
1074,683070000000000110128000000000,Mutacion_Primera_Clase,28/08/2011,29/08/2011,20118-0001
1075,683070000000000110177000000000,Mutacion_Primera_Clase,06/12/2017,07/12/2017,201712-0002
1076,683070000000000110082000000000,Mutacion_Primera_Clase,05/06/1987,06/06/1987,19876-0002
1077,683070000000000110028000000000,Mutacion_Primera_Clase,21/06/1998,22/06/1998,19986-0001
1078,683070000000000110147000000000,Mutacion_Primera_Clase,26/01/1981,27/01/1981,19811-0001
1079,683070000000000110026000000000,Mutacion_Primera_Clase,11/05/1990,12/05/1990,19905-0002
1080,683070000000000110025000000000,Mutacion_Primera_Clase,08/06/1996,09/06/1996,19966-0002
1081,683070000000000110106000000000,Mutacion_Primera_Clase,01/06/2003,02/06/2003,20036-0001
1082,683070000000000110023000000000,Mutacion_Primera_Clase,21/01/2016,22/01/2016,20161-0001
1083,683070000000000110089000000000,Mutacion_Primera_Clase,27/01/1992,28/01/1992,19921-0002
1084,683070000000000110035000000000,Mutacion_Primera_Clase,28/04/1985,29/04/1985,19854-0002
1085,683070000000000110049000000000,Mutacion_Primera_Clase,04/12/2018,05/12/2018,201812-0001
1086,683070000000000110146000000000,Mutacion_Primera_Clase,08/04/1981,09/04/1981,19814-0001
1087,683070000000000110142000000000,Mutacion_Primera_Clase,01/08/2005,02/08/2005,20058-0002
1088,683070000000000110122000000000,Mutacion_Primera_Clase,13/06/2006,14/06/2006,20066-0002
1089,683070000000000110022000000000,Mutacion_Primera_Clase,18/01/2005,19/01/2005,20051-0001
1090,683070000000000110018000000000,Mutacion_Primera_Clase,20/11/1999,21/11/1999,199911-0001
1091,683070000000000110136000000000,Mutacion_Primera_Clase,26/06/2004,27/06/2004,20046-0002
1092,683070000000000110166000000000,Mutacion_Primera_Clase,19/02/1997,20/02/1997,19972-0002
1093,683070000000000100008000000000,Mutacion_Primera_Clase,26/09/1991,27/09/1991,19919-0001
1094,683070000000000100048000000000,Mutacion_Primera_Clase,29/05/2008,30/05/2008,20085-0001
1095,683070000000000100049000000000,Mutacion_Primera_Clase,23/10/1983,24/10/1983,198310-0002
1096,683070000000000100084000000000,Mutacion_Primera_Clase,20/02/1998,21/02/1998,19982-0002
1097,683070000000000100073000000000,Mutacion_Primera_Clase,07/10/1982,08/10/1982,198210-0001
1098,683070000000000100011000000000,Mutacion_Primera_Clase,20/06/1989,21/06/1989,19896-0001
1099,683070000000000100071000000000,Mutacion_Primera_Clase,19/03/2002,20/03/2002,20023-0002
1100,683070000000000100010000000000,Mutacion_Primera_Clase,30/05/1998,31/05/1998,19985-0002
1101,683070000000000100083000000000,Mutacion_Primera_Clase,14/04/2015,15/04/2015,20154-0001
1102,683070000000000110209000000000,Mutacion_Primera_Clase,12/06/1981,13/06/1981,19816-0001
1103,683070000000000070184000000000,Mutacion_Primera_Clase,11/04/1980,12/04/1980,19804-0002
1104,683070000000000070386000000000,Mutacion_Primera_Clase,15/12/2012,16/12/2012,201212-0002
1105,683070000000000070385000000000,Mutacion_Primera_Clase,04/01/1980,05/01/1980,19801-0001
1106,683070000000000110036000000000,Mutacion_Primera_Clase,11/07/2020,12/07/2020,20207-0001
1107,683070000000000100072000000000,Mutacion_Primera_Clase,24/01/2003,25/01/2003,20031-0002
1108,683070000000000020056000000000,Mutacion_Primera_Clase,17/08/2014,18/08/2014,20148-0002
1109,683070000000000020055000000000,Mutacion_Primera_Clase,25/11/2011,26/11/2011,201111-0001
1110,683070000000000020873000000000,Mutacion_Primera_Clase,23/05/2003,24/05/2003,20035-0001
1111,683070000000000020874000000000,Mutacion_Primera_Clase,21/04/2005,22/04/2005,20054-0002
1112,683070000000000070327000000000,Mutacion_Primera_Clase,30/07/2005,31/07/2005,20057-0002
1113,683070000000000070389000000000,Mutacion_Primera_Clase,20/03/1986,21/03/1986,19863-0001
1114,683070000000000070112000000000,Mutacion_Primera_Clase,16/09/2003,17/09/2003,20039-0001
1115,683070000000000070038000000000,Mutacion_Primera_Clase,06/02/2015,07/02/2015,20152-0002
1116,683070000000000070182000000000,Mutacion_Primera_Clase,24/12/1982,25/12/1982,198212-0002
1117,683070000000000070326000000000,Mutacion_Primera_Clase,23/11/1994,24/11/1994,199411-0001
1118,683070000000000070325000000000,Mutacion_Primera_Clase,25/07/1993,26/07/1993,19937-0001
